Grupo Indicador;Indicador;Serie;Regiao;Base;Unidade;Periodicidade;Status;Ano;Trimestre;Mês;Data;Valor
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2007;3;Jul;39264;99,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2007;3;Ago;39295;104,9
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2007;3;Set;39326;98,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2007;4;Out;39356;107,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2007;4;Nov;39387;102,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2007;4;Dez;39417;92,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2008;1;Jan;39448;94,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2008;1;Fev;39479;91,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2008;1;Mar;39508;97,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2008;2;Abr;39539;99,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2008;2;Mai;39569;102,5
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2008;2;Jun;39600;103,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2008;3;Jul;39630;108,5
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2008;3;Ago;39661;106,9
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2008;3;Set;39692;107,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2008;4;Out;39722;108,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2008;4;Nov;39753;96,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2008;4;Dez;39783;79,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2009;1;Jan;39814;78,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2009;1;Fev;39845;76,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2009;1;Mar;39873;88,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2009;2;Abr;39904;85,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2009;2;Mai;39934;91,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2009;2;Jun;39965;92,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2009;3;Jul;39995;97,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2009;3;Ago;40026;99,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2009;3;Set;40057;99,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2009;4;Out;40087;105,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2009;4;Nov;40118;101,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2009;4;Dez;40148;94,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2010;1;Jan;40179;91,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2010;1;Fev;40210;89
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2010;1;Mar;40238;105,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2010;2;Abr;40269;99,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2010;2;Mai;40299;104,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2010;2;Jun;40330;102,5
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2010;3;Jul;40360;106,9
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2010;3;Ago;40391;108,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2010;3;Set;40422;105,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2010;4;Out;40452;107,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2010;4;Nov;40483;106,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2010;4;Dez;40513;96,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2011;1;Jan;40544;93,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2011;1;Fev;40575;95,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2011;1;Mar;40603;104,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2011;2;Abr;40634;97,5
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2011;2;Mai;40664;107,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2011;2;Jun;40695;102,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2011;3;Jul;40725;106,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2011;3;Ago;40756;110,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2011;3;Set;40787;104,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2011;4;Out;40817;106,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2011;4;Nov;40848;104,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2011;4;Dez;40878;95,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2012;1;Jan;40909;88,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2012;1;Fev;40940;89,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2012;1;Mar;40969;99,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2012;2;Abr;41000;92,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2012;2;Mai;41030;102,5
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2012;2;Jun;41061;98,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2012;3;Jul;41091;104,5
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2012;3;Ago;41122;111,5
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2012;3;Set;41153;103,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2012;4;Out;41183;111,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2012;4;Nov;41214;104,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2012;4;Dez;41244;92,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2013;1;Jan;41275;94,5
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2013;1;Fev;41306;88,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2013;1;Mar;41334;97,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2013;2;Abr;41365;101,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2013;2;Mai;41395;105
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2013;2;Jun;41426;101,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2013;3;Jul;41456;108
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2013;3;Ago;41487;112
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2013;3;Set;41518;107,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2013;4;Out;41548;112,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2013;4;Nov;41579;106,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2013;4;Dez;41609;90,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2014;1;Jan;41640;92,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2014;1;Fev;41671;92,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2014;1;Mar;41699;97,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2014;2;Abr;41730;96
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2014;2;Mai;41760;101,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2014;2;Jun;41791;94,9
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2014;3;Jul;41821;104,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2014;3;Ago;41852;106,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2014;3;Set;41883;105,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2014;4;Out;41913;109,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2014;4;Nov;41944;99,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2014;4;Dez;41974;87,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2015;1;Jan;42005;88,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2015;1;Fev;42036;83,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2015;1;Mar;42064;94,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2015;2;Abr;42095;88,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2015;2;Mai;42125;93,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2015;2;Jun;42156;92,5
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2015;3;Jul;42186;95,5
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2015;3;Ago;42217;97,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2015;3;Set;42248;94,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2015;4;Out;42278;97,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2015;4;Nov;42309;87,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2015;4;Dez;42339;77,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2016;1;Jan;42370;76,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2016;1;Fev;42401;75,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2016;1;Mar;42430;83,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2016;2;Abr;42461;83
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2016;2;Mai;42491;86,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2016;2;Jun;42522;87,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2016;3;Jul;42552;89,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2016;3;Ago;42583;93
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2016;3;Set;42614;90,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2016;4;Out;42644;90,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2016;4;Nov;42675;86,5
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2016;4;Dez;42705;77,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2017;1;Jan;42736;77,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2017;1;Fev;42767;75,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2017;1;Mar;42795;85,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2017;2;Abr;42826;79,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2017;2;Mai;42856;90,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2017;2;Jun;42887;88,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2017;3;Jul;42917;92,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2017;3;Ago;42948;96,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2017;3;Set;42979;93
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2017;4;Out;43009;95,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2017;4;Nov;43040;90,5
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2017;4;Dez;43070;80,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2018;1;Jan;43101;82,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2018;1;Fev;43132;77,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2018;1;Mar;43160;86,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Original;indice (media 2012 = 100);Mensal;Actual;2018;2;Abr;43191;86,5
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2003;1;Jan;37622;79,9
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2003;1;Fev;37653;79,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2003;1;Mar;37681;79,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2003;2;Abr;37712;79,5
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2003;2;Mai;37742;77,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2003;2;Jun;37773;78,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2003;3;Jul;37803;77,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2003;3;Ago;37834;78,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2003;3;Set;37865;81
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2003;4;Out;37895;81,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2003;4;Nov;37926;82,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2003;4;Dez;37956;81,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2004;1;Jan;37987;82,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2004;1;Fev;38018;84
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2004;1;Mar;38047;84,5
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2004;2;Abr;38078;85,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2004;2;Mai;38108;85,9
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2004;2;Jun;38139;86,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2004;3;Jul;38169;86,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2004;3;Ago;38200;87,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2004;3;Set;38231;88,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2004;4;Out;38261;87,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2004;4;Nov;38292;87,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2004;4;Dez;38322;88,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2005;1;Jan;38353;88,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2005;1;Fev;38384;87,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2005;1;Mar;38412;88,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2005;2;Abr;38443;88,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2005;2;Mai;38473;91,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2005;2;Jun;38504;89,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2005;3;Jul;38534;88,9
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2005;3;Ago;38565;89,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2005;3;Set;38596;88,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2005;4;Out;38626;87,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2005;4;Nov;38657;88,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2005;4;Dez;38687;90,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2006;1;Jan;38718;90,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2006;1;Fev;38749;91,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2006;1;Mar;38777;90,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2006;2;Abr;38808;91,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2006;2;Mai;38838;92,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2006;2;Jun;38869;90,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2006;3;Jul;38899;91,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2006;3;Ago;38930;91,5
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2006;3;Set;38961;90,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2006;4;Out;38991;90,8
